Site,Country,Model,RepairType,Price,Currency,ExclVAT,VATBasis,Login,URL,CheapestForModelAtShop
handyschmiede.de,Germany,iphone 15,original,379.31,EUR,379.31,already ex-VAT,no,https://handyschmiede.de/products/iphone-15-displayeinheit-mit-sensorflex-service-pack-ios-18-konfiguration-used-message,no
handyschmiede.de,Germany,iphone 15 plus,original,425.43,EUR,425.43,already ex-VAT,no,https://handyschmiede.de/products/iphone-15-plus-displayeinheit-mit-sensorflex-service-pack-ios-18-konfiguration,YES
handyschmiede.de,Germany,iphone 15 pro,refurb,351.17,EUR,351.17,already ex-VAT,no,https://handyschmiede.de/products/iphone-15-pro-oled-refurbished-displayeinheit-schwarz,YES
handyschmiede.de,Germany,iphone 15 pro,pulled,355.81,EUR,355.81,already ex-VAT,no,https://handyschmiede.de/products/iphone-15-pro-oled-pulled-neu-displayeinheit-schwarz,no
handyschmiede.de,Germany,iphone 15 pro,original,409.06,EUR,409.06,already ex-VAT,no,https://handyschmiede.de/products/iphone-15-pro-displayeinheit-mit-sensorflex-service-pack-ios-18-konfiguration-used-message,no
handyschmiede.de,Germany,iphone 15 pro,original,440.9,EUR,440.9,already ex-VAT,no,https://handyschmiede.de/products/iphone-15-pro-displayeinheit-mit-sensorflex-service-pack-ios-18-konfiguration,no
handyschmiede.de,Germany,iphone 15 pro max,refurb,417.69,EUR,417.69,already ex-VAT,no,https://handyschmiede.de/products/iphone-15-pro-max-oled-refurbished-displayeinheit-schwarz,YES
handyschmiede.de,Germany,iphone 15 pro max,original,468.56,EUR,468.56,already ex-VAT,no,https://handyschmiede.de/products/iphone-15-pro-max-displayeinheit-mit-sensorflex-service-pack-ios-18-konfiguration-used-message,no
handyschmiede.de,Germany,iphone 15 pro max,pulled,493.49,EUR,493.49,already ex-VAT,no,https://handyschmiede.de/products/iphone-15-pro-max-oled-pulled-neu-displayeinheit-schwarz,no
handyschmiede.de,Germany,iphone 15 pro max,original,518.25,EUR,518.25,already ex-VAT,no,https://handyschmiede.de/products/iphone-15-pro-max-displayeinheit-mit-sensorflex-service-pack-ios-18-konfiguration,no
handyschmiede.de,Germany,iphone 16,original,462.55,EUR,462.55,already ex-VAT,no,https://handyschmiede.de/products/iphone-16-displayeinheit-mit-sensorflex-service-pack-ios-18-konfiguration,YES
handyschmiede.de,Germany,iphone 16 plus,refurb,310.89,EUR,310.89,already ex-VAT,no,https://handyschmiede.de/products/oled-refurbished-displayeinheit-kompatibel-fur-iphone-16-plus-schwarz,YES
handyschmiede.de,Germany,iphone 16 plus,original,549.19,EUR,549.19,already ex-VAT,no,https://handyschmiede.de/products/iphone-16-plus-displayeinheit-mit-sensorflex-service-pack-ios-18-konfiguration,no
handyschmiede.de,Germany,iphone 16 pro,refurb,340.64,EUR,340.64,already ex-VAT,no,https://handyschmiede.de/products/oled-refurbished-displayeinheit-kompatibel-fur-iphone-16-pro-schwarz,YES
handyschmiede.de,Germany,iphone 16 pro,pulled,385.2,EUR,385.2,already ex-VAT,no,https://handyschmiede.de/products/oled-pulled-displayeinheit-kompatibel-fur-iphone-16-pro-schwarz-programmierbar,no
handyschmiede.de,Germany,iphone 16 pro,original,405.0,EUR,405.0,already ex-VAT,no,https://handyschmiede.de/products/iphone-16-pro-display-und-schraubenkit-original-apple,no
handyschmiede.de,Germany,iphone 16 pro,original,461.13,EUR,461.13,already ex-VAT,no,https://handyschmiede.de/products/iphone-16-pro-displayeinheit-mit-sensorflex-service-pack-ios-18-konfiguration-genuine-message,no
handyschmiede.de,Germany,iphone 16 pro,original,461.13,EUR,461.13,already ex-VAT,no,https://handyschmiede.de/products/iphone-16-pro-displayeinheit-mit-sensorflex-service-pack-ios-18-konfiguration-used-message,no
handyschmiede.de,Germany,iphone 16 pro max,refurb,416.35,EUR,416.35,already ex-VAT,no,https://handyschmiede.de/products/oled-refurbished-displayeinheit-kompatibel-fur-iphone-16-pro-max-schwarz,YES
handyschmiede.de,Germany,iphone 16 pro max,pulled,474.51,EUR,474.51,already ex-VAT,no,https://handyschmiede.de/products/oled-pulled-displayeinheit-kompatibel-fur-iphone-16-pro-max-schwarz,no
handyschmiede.de,Germany,iphone 16 pro max,original,665.21,EUR,665.21,already ex-VAT,no,https://handyschmiede.de/products/iphone-16-pro-max-displayeinheit-mit-sensorflex-service-pack-ios-18-konfiguration,no
horepa.fr,France,iPhone 15,refurb,139.896001,EUR,116.58,stripped 20% VAT,no,https://horepa.fr/fr/ecran-iphone-15-oem-refurb.html,YES
horepa.fr,France,iphone 13,refurb,86.904001,EUR,72.42,stripped 20% VAT,no,https://horepa.fr/fr/ecran-iphone-13-oem-refurb.html,YES
horepa.fr,France,iphone 14,refurb,79.896001,EUR,66.58,stripped 20% VAT,no,https://horepa.fr/fr/ecran-iphone-14-oem-refurb.html,YES
hurtlcd.pl,Poland,iphone 11,original,355.0,PLN,355.0,already ex-VAT,no,https://hurtlcd.pl/pl/p/IPHONE-11-SERVICE-PACK-LCD-RAMKA-100-ORYGINAL-CZARNY/2951,YES
ifixshop.fr,France,iphone 11,refurb,44.9,EUR,44.9,VAT basis UNKNOWN — shown as listed,no,https://www.ifixshop.fr/,YES
ifixshop.fr,France,iphone 11,refurb,49.99,EUR,49.99,VAT basis UNKNOWN — shown as listed,no,https://www.ifixshop.fr/,no
ifixshop.fr,France,iphone 12,refurb,79.9,EUR,79.9,VAT basis UNKNOWN — shown as listed,no,https://www.ifixshop.fr/,YES
ilevante.com,Spain,iphone 12 pro max,original,37.9,EUR,37.9,VAT basis UNKNOWN — shown as listed,no,https://www.ilevante.com/pantalla-completa-para-iphone-12-pro-max-oled-como-original,YES
ilevante.com,Spain,iphone 14 pro max,original,81.95,EUR,81.95,VAT basis UNKNOWN — shown as listed,no,https://www.ilevante.com/pantalla-completa-para-iphone-14-pro-max-oled,YES
ilevante.fr,France,iphone 14 pro max,original,81.95,EUR,81.95,already ex-VAT,no,https://www.ilevante.fr/Ecran-complet-pour-iphone-14-pro-max-original-p-20633.html,YES
impextrom.com,Spain,iphone 15,original,20.28,EUR,20.28,already ex-VAT,no,https://www.impextrom.com/es/repuestos-iphone-15-a3090-f11232,YES
injuredgadgets.com,USA,iphone x,pulled,0.85,USD,0.85,already ex-VAT,no,https://www.injuredgadgets.com/apple/iphone/,YES
ioutlet.ee,Estonia,iphone 11 pro,refurb,12.36,EUR,12.36,already ex-VAT,YES,https://ioutlet.ee/shop/,YES
ioutlet.ee,Estonia,iphone 11 pro,refurb,249.0,EUR,249.0,already ex-VAT,YES,https://ioutlet.ee/shop/,no
ioutlet.ee,Estonia,iphone x,refurb,7.4,EUR,7.4,already ex-VAT,YES,https://ioutlet.ee/shop/,YES
ioutlet.ee,Estonia,iphone x,refurb,149.0,EUR,149.0,already ex-VAT,YES,https://ioutlet.ee/shop/,no
ioutlet.ee,Estonia,iphone xs,refurb,7.9,EUR,7.9,already ex-VAT,YES,https://ioutlet.ee/shop/,YES
ioutlet.ee,Estonia,iphone xs,refurb,159.0,EUR,159.0,already ex-VAT,YES,https://ioutlet.ee/shop/,no
ioutlet.ee,Estonia,iphone xs max,refurb,9.86,EUR,9.86,already ex-VAT,YES,https://ioutlet.ee/shop/,YES
ioutlet.ee,Estonia,iphone xs max,refurb,199.0,EUR,199.0,already ex-VAT,YES,https://ioutlet.ee/shop/,no
iparts-4u.co.uk,UK,iphone 11,refurb,35.99,GBP,35.99,already ex-VAT,YES,https://www.iparts-4u.co.uk/for-iphone-11-lcd-screen-assembly-refurbished-with-back-plate,YES
iparts-4u.co.uk,UK,iphone 11 pro,refurb,59.95,GBP,59.95,already ex-VAT,YES,https://www.iparts-4u.co.uk/for-iphone-11-pro-screen-assembly-oled-refubished,YES
iparts-4u.co.uk,UK,iphone 11 pro max,refurb,83.95,GBP,83.95,already ex-VAT,YES,https://www.iparts-4u.co.uk/for-iphone-11-pro-max-oled-screen-assembly-refurbished,YES
iparts-4u.co.uk,UK,iphone 12 mini,refurb,59.99,GBP,59.99,already ex-VAT,YES,https://www.iparts-4u.co.uk/for-iphone-12-mini-screen-assembly-oled-refurbished,YES
iparts-4u.co.uk,UK,iphone 12 pro,refurb,59.95,GBP,59.95,already ex-VAT,YES,https://www.iparts-4u.co.uk/for-iphone-12--12-pro-screen-assembly-refurbished,YES
iparts-4u.co.uk,UK,iphone 12 pro max,refurb,131.95,GBP,131.95,already ex-VAT,YES,https://www.iparts-4u.co.uk/for-iphone-12-pro-max-screen-assembly-oled-refurbished,YES
iparts-4u.co.uk,UK,iphone 13,refurb,71.99,GBP,71.99,already ex-VAT,YES,https://www.iparts-4u.co.uk/for-iphone-13-screen-assembly-oled-refurbished,YES
iparts-4u.co.uk,UK,iphone 13 mini,refurb,95.95,GBP,95.95,already ex-VAT,YES,https://www.iparts-4u.co.uk/for-iphone-13-mini-lcd-screen-assembly-refurbished,YES
iparts-4u.co.uk,UK,iphone 13 pro,refurb,107.99,GBP,107.99,already ex-VAT,YES,https://www.iparts-4u.co.uk/for-iphone-13-pro-oled-screen-assembly-refurbished,YES
iparts-4u.co.uk,UK,iphone 13 pro max,refurb,131.99,GBP,131.99,already ex-VAT,YES,https://www.iparts-4u.co.uk/for-iphone-13-pro-max-screen-assembly-refurbished,YES
iparts-4u.co.uk,UK,iphone 14,refurb,83.95,GBP,83.95,already ex-VAT,YES,https://www.iparts-4u.co.uk/for-iphone-14-screen-assembly-refurbished,YES
iparts-4u.co.uk,UK,iphone 14 plus,original,239.99,GBP,239.99,already ex-VAT,YES,https://www.iparts-4u.co.uk/genuine-iphone-14-plus-screen-assembly-original-service-pack-ll661-30390,YES
iparts-4u.co.uk,UK,iphone 14 pro,refurb,155.99,GBP,155.99,already ex-VAT,YES,https://www.iparts-4u.co.uk/for-iphone-14-pro-screen-assembly-refurbished,YES
iparts-4u.co.uk,UK,iphone 14 pro,original,239.99,GBP,239.99,already ex-VAT,YES,https://www.iparts-4u.co.uk/genuine-iphone-14-pro-screen-assembly-original-service-pack-ll661-29370,no
iparts-4u.co.uk,UK,iphone 15,original,275.95,GBP,275.95,already ex-VAT,YES,https://www.iparts-4u.co.uk/genuine-iphone-15-screen-assembly-original-service-pack-ll661-36706,YES
iparts-4u.co.uk,UK,iphone 15 pro,refurb,179.99,GBP,179.99,already ex-VAT,YES,https://www.iparts-4u.co.uk/for-iphone-15-pro-screen-assembly-refurbished,YES
iparts-4u.co.uk,UK,iphone 16,refurb,143.99,GBP,143.99,already ex-VAT,YES,https://www.iparts-4u.co.uk/for-iphone-16-screen-assembly-refurbished,YES
iparts-4u.co.uk,UK,iphone 16,refurb,167.99,GBP,167.99,already ex-VAT,YES,https://www.iparts-4u.co.uk/for-iphone-16-screen-assembly-with-paired-sensor-flex-refurbished,no
iparts-4u.co.uk,UK,iphone 16,original,275.95,GBP,275.95,already ex-VAT,YES,https://www.iparts-4u.co.uk/genuine-iphone-16-screen-assembly-original-service-pack-ll661-44797,no
iparts-4u.co.uk,UK,iphone 16 plus,refurb,155.99,GBP,155.99,already ex-VAT,YES,https://www.iparts-4u.co.uk/for-iphone-16-plus-screen-assembly-refurbished,YES
iparts-4u.co.uk,UK,iphone 16 plus,original,311.99,GBP,311.99,already ex-VAT,YES,https://www.iparts-4u.co.uk/genuine-iphone-16-plus-screen-assembly-original-service-pack-ll661-42843,no
iparts-4u.co.uk,UK,iphone 16 pro,refurb,239.99,GBP,239.99,already ex-VAT,YES,https://www.iparts-4u.co.uk/for-iphone-16-pro-screen-assembly-refurbished,YES
iparts-4u.co.uk,UK,iphone 16 pro max,refurb,359.95,GBP,359.95,already ex-VAT,YES,https://www.iparts-4u.co.uk/for-iphone-16-pro-max-screen-assembly-refurbished,YES
iparts-4u.co.uk,UK,iphone xs,refurb,47.95,GBP,47.95,already ex-VAT,YES,https://www.iparts-4u.co.uk/for-iphone-xs-screen-assembly-oled-black-refurbished,YES
ipfix.dk,Denmark,iPhone 15 Plus,original,1999,DKK,1599.2,stripped 25% VAT,YES,https://ipfix.dk/product/iphone-15_plus-skaerm-glas-oled-original-oled/,YES
ipfix.dk,Denmark,iPhone 15 Pro,original,1999,DKK,1599.2,stripped 25% VAT,YES,https://ipfix.dk/product/iphone-15skaerm-glas-oled-original-oled/,YES
ipfix.dk,Denmark,iPhone 16 Pro,original,2799,DKK,2239.2,stripped 25% VAT,YES,https://ipfix.dk/product/iphone-16-pro-skaerm-glas-oled-original-oled/,YES
ipfix.dk,Denmark,iPhone 16e,original,999,DKK,799.2,stripped 25% VAT,YES,https://ipfix.dk/product/iphone-16e-skaerm-glaoled-original-oled/,YES
ipfix.dk,Denmark,iPhone 17,original,2700,DKK,2160.0,stripped 25% VAT,YES,https://ipfix.dk/product/iphone-17-skaerm-glas-oled-original-oled/,YES
ipfix.dk,Denmark,iphone 16,original,2799.0,DKK,2239.2,stripped 25% VAT,YES,https://ipfix.dk/product/iphone-16-pro-skaerm-glas-oled-original-oled/,YES
iphoneweb.es,Spain,iphone 11 pro,refurb,374.79,EUR,374.79,already ex-VAT,no,https://iphoneweb.es/,YES
iphoneweb.es,Spain,iphone 11 pro max,refurb,423.15,EUR,423.15,already ex-VAT,no,https://iphoneweb.es/,YES
iphoneweb.es,Spain,iphone 12,original,12.99,EUR,12.99,already ex-VAT,no,https://iphoneweb.es/,YES
iphoneweb.es,Spain,iphone 12 mini,refurb,360.78,EUR,360.78,already ex-VAT,no,https://iphoneweb.es/,YES
iphoneweb.es,Spain,iphone 13,original,12.99,EUR,12.99,already ex-VAT,no,https://iphoneweb.es/,YES
iphoneweb.es,Spain,iphone 13 mini,refurb,424.83,EUR,424.83,already ex-VAT,no,https://iphoneweb.es/,YES
iphoneweb.es,Spain,iphone 13 pro max,refurb,599.84,EUR,599.84,already ex-VAT,no,https://iphoneweb.es/,YES
iphoneweb.es,Spain,iphone 13 pro max,refurb,650.27,EUR,650.27,already ex-VAT,no,https://iphoneweb.es/,no
iphoneweb.es,Spain,iphone 14 plus,refurb,580.0,EUR,580.0,already ex-VAT,no,https://iphoneweb.es/,YES
iphoneweb.es,Spain,iphone 14 pro max,refurb,1101.88,EUR,1101.88,already ex-VAT,no,https://iphoneweb.es/,YES
iphoneweb.es,Spain,iphone 15 pro max,refurb,940.75,EUR,940.75,already ex-VAT,no,https://iphoneweb.es/,YES
irephone.com,NO,iphone 11,original,1499.0,,1499.0,already ex-VAT,no,https://no.irephone.com/product-category/iphone/display-assembly/,YES
irephone.com,NO,iphone 11,original,1999.0,,1999.0,already ex-VAT,no,https://no.irephone.com/product-category/iphone/display-assembly/,no
iscreens.co.uk,UK,iphone 15,original,114.95,GBP,114.95,VAT basis UNKNOWN — shown as listed,no,https://iscreens.co.uk/products/iphone-15?variant=49215215698254,YES
iscreens.co.uk,UK,iphone 15 pro,original,149.95,GBP,149.95,VAT basis UNKNOWN — shown as listed,no,https://iscreens.co.uk/products/iphone-15-pro?variant=49225383543118,YES
isn-parts.com,Bulgaria,iPhone 12,original,70,EUR,70,VAT basis UNKNOWN — shown as listed,no,https://isn-parts.com/produkt/iphone-12-originalen-displei,YES
isn-parts.com,Bulgaria,iphone 11,original,33.99,BGN,33.99,VAT basis UNKNOWN — shown as listed,no,https://isn-parts.com/produkt/iphone-11-displei-originalen,YES
isn-parts.com,Bulgaria,iphone 11 pro,original,66.0,BGN,66.0,VAT basis UNKNOWN — shown as listed,no,https://isn-parts.com/produkt/iphone-11-pro-displei-originalen,YES
koopjeonderdelen.nl,Netherlands,iPhone 11,original,44.99,EUR,37.18,stripped 21% VAT,no,https://www.koopjeonderdelen.nl/products/iphone-11-origineel-scherm?_pos=1&_sid=fd131d3be&_ss=r,YES
koopjeonderdelen.nl,Netherlands,iPhone 11 Pro Max,original,89.99,EUR,74.37,stripped 21% VAT,no,https://www.koopjeonderdelen.nl/products/iphone-11-pro-max-origineel-scherm,YES
koopjeonderdelen.nl,Netherlands,iphone 11,original,44.99,EUR,37.18,stripped 21% VAT,no,https://www.koopjeonderdelen.nl/products/iphone-11-origineel-scherm?_pos=2&_sid=c37fdcb6f&_ss=r,YES
koopjeonderdelen.nl,Netherlands,iphone 11 pro,original,99.99,EUR,82.64,stripped 21% VAT,no,https://www.koopjeonderdelen.nl/products/iphone-11-pro-origineel-scherm?_pos=12&_sid=c37fdcb6f&_ss=r,YES
koopjeonderdelen.nl,Netherlands,iphone 12,refurb,89.99,EUR,74.37,stripped 21% VAT,no,https://www.koopjeonderdelen.nl/products/iphone-12-budget-incell-lcd-scherm?_pos=11&_sid=c37fdcb6f&_ss=r,YES
koopjeonderdelen.nl,Netherlands,iphone 14,pulled,114.99,EUR,95.03,stripped 21% VAT,no,https://www.koopjeonderdelen.nl/products/iphone-14-origineel-scherm?_pos=20&_sid=c37fdcb6f&_ss=r,YES
koopjeonderdelen.nl,Netherlands,iphone 15,pulled,294.99,EUR,243.79,stripped 21% VAT,no,https://www.koopjeonderdelen.nl/products/iphone-15-origineel-pulled-scherm-a-grade?_pos=13&_sid=c37fdcb6f&_ss=r,YES
laptop-service.gr,Greece,iphone 11,original,10.0,EUR,10.0,VAT basis UNKNOWN — shown as listed,no,https://www.laptop-service.gr/e-shop/%CE%B1%CE%BD%CF%84%CE%B1%CE%BB%CE%BB%CE%B1%CE%BA%CF%84%CE%B9%CE%BA%CE%AC-iphone,YES
laptop-service.gr,Greece,iphone 11,original,20.0,EUR,20.0,VAT basis UNKNOWN — shown as listed,no,https://www.laptop-service.gr/e-shop/%CE%B1%CE%BD%CF%84%CE%B1%CE%BB%CE%BB%CE%B1%CE%BA%CF%84%CE%B9%CE%BA%CE%AC-iphone,no
laptop-service.gr,Greece,iphone 11,original,30.0,EUR,30.0,VAT basis UNKNOWN — shown as listed,no,https://www.laptop-service.gr/e-shop/%CE%B1%CE%BD%CF%84%CE%B1%CE%BB%CE%BB%CE%B1%CE%BA%CF%84%CE%B9%CE%BA%CE%AC-iphone,no
laptop-service.gr,Greece,iphone 11,original,50.0,EUR,50.0,VAT basis UNKNOWN — shown as listed,no,https://www.laptop-service.gr/e-shop/%CE%B1%CE%BD%CF%84%CE%B1%CE%BB%CE%BB%CE%B1%CE%BA%CF%84%CE%B9%CE%BA%CE%AC-iphone,no
laptop-service.gr,Greece,iphone 11,original,60.0,EUR,60.0,VAT basis UNKNOWN — shown as listed,no,https://www.laptop-service.gr/e-shop/%CE%B1%CE%BD%CF%84%CE%B1%CE%BB%CE%BB%CE%B1%CE%BA%CF%84%CE%B9%CE%BA%CE%AC-iphone,no
laptop-service.gr,Greece,iphone xr,original,10.0,EUR,10.0,VAT basis UNKNOWN — shown as listed,no,https://www.laptop-service.gr/e-shop/%CE%B1%CE%BD%CF%84%CE%B1%CE%BB%CE%BB%CE%B1%CE%BA%CF%84%CE%B9%CE%BA%CE%AC-iphone,YES
laptop-service.gr,Greece,iphone xr,original,20.0,EUR,20.0,VAT basis UNKNOWN — shown as listed,no,https://www.laptop-service.gr/e-shop/%CE%B1%CE%BD%CF%84%CE%B1%CE%BB%CE%BB%CE%B1%CE%BA%CF%84%CE%B9%CE%BA%CE%AC-iphone,no
laptop-service.gr,Greece,iphone xr,original,80.0,EUR,80.0,VAT basis UNKNOWN — shown as listed,no,https://www.laptop-service.gr/e-shop/%CE%B1%CE%BD%CF%84%CE%B1%CE%BB%CE%BB%CE%B1%CE%BA%CF%84%CE%B9%CE%BA%CE%AC-iphone,no
m9parts.pl,Poland,iphone 11 pro,original,174.8,PLN,174.8,already ex-VAT,no,https://m9parts.pl/,YES
m9parts.pl,Poland,iphone 12,original,251.22,PLN,251.22,already ex-VAT,no,https://m9parts.pl/,YES
m9parts.pl,Poland,iphone 13 pro,original,251.22,PLN,251.22,already ex-VAT,no,https://m9parts.pl/,YES
magboss.pl,Poland,iphone 11,original,3.15,PLN,3.15,VAT basis UNKNOWN — shown as listed,no,https://magboss.pl/,YES
magboss.pl,Poland,iphone 11,original,88.0,PLN,88.0,VAT basis UNKNOWN — shown as listed,no,https://magboss.pl/,no
mdparts.com.au,Australia,iphone 15 pro max,refurb,253.0,AUD,253.0,already ex-VAT,no,https://mdparts.com.au/products/iphone-15-pro-max-refurbished-screen-assembly,YES
mdparts.com.au,Australia,iphone 15 pro max,refurb,328.9,AUD,328.9,already ex-VAT,no,https://mdparts.com.au/products/iphone-15-pro-max-refurbished-screen-assembly-blemished,no
mdparts.com.au,Australia,iphone 15 pro max,original,588.5,AUD,588.5,already ex-VAT,no,https://mdparts.com.au/products/iphone-15-pro-max-service-pack-screen-assembly,no
mecimart.se,SE,iphone 13 pro,original,199.0,,199.0,VAT basis UNKNOWN — shown as listed,no,https://mecimart.se/mobilreservdelar-lcd-skarm-mobil/,YES
media-ram.gr,Greece,iphone 15,original,99.0,EUR,99.0,VAT basis UNKNOWN — shown as listed,no,https://www.media-ram.gr/smartphone-tablet-parts-greece/apple/,YES
meintrendyhandy.de,Germany,iphone 12 pro,original,100.7,EUR,84.62,stripped 19% VAT,YES,https://www.meintrendyhandy.de/shop/iphone-12-pro-lcd-display-original-qualitat-270128p.html,YES
meintrendyhandy.de,Germany,iphone 14,original,127.5,EUR,107.14,stripped 19% VAT,YES,https://www.meintrendyhandy.de/shop/iphone-14-lcd-display-original-qualitat-306016p.html,YES
meintrendyhandy.de,Germany,iphone 14 plus,original,91.8,EUR,77.14,stripped 19% VAT,YES,https://www.meintrendyhandy.de/shop/iphone-14-plus-lcd-display-original-qualitat-306025p.html,YES
meintrendyhandy.de,Germany,iphone 14 pro,original,318.9,EUR,267.98,stripped 19% VAT,YES,https://www.meintrendyhandy.de/shop/iphone-14-pro-lcd-display-original-qualitat-306022p.html,YES
meintrendyhandy.de,Germany,iphone 14 pro max,original,147.2,EUR,123.7,stripped 19% VAT,YES,https://www.meintrendyhandy.de/shop/iphone-14-pro-max-lcd-display-original-qualitat-306023p.html,YES
meintrendyhandy.de,Germany,iphone 15,original,154.3,EUR,129.66,stripped 19% VAT,YES,https://www.meintrendyhandy.de/shop/iphone-15-lcd-display-original-qualitat-316532p.html,YES
meintrendyhandy.de,Germany,iphone 15 plus,original,210.4,EUR,176.81,stripped 19% VAT,YES,https://www.meintrendyhandy.de/shop/iphone-15-plus-lcd-display-original-qualitat-317837p.html,YES
meintrendyhandy.de,Germany,iphone 15 pro,original,304.9,EUR,256.22,stripped 19% VAT,YES,https://www.meintrendyhandy.de/shop/iphone-15-pro-lcd-display-original-qualitat-316520p.html,YES
meintrendyhandy.de,Germany,iphone 15 pro max,original,380.2,EUR,319.5,stripped 19% VAT,YES,https://www.meintrendyhandy.de/shop/iphone-15-pro-max-lcd-display-original-qualitat-316459p.html,YES
meintrendyhandy.de,Germany,iphone 16 pro,original,299.8,EUR,251.93,stripped 19% VAT,YES,https://www.meintrendyhandy.de/shop/iphone-16-pro-lcd-display-original-qualitat-344052p.html,YES
meintrendyhandy.de,Germany,iphone 16 pro max,original,433.8,EUR,364.54,stripped 19% VAT,YES,https://www.meintrendyhandy.de/shop/iphone-16-pro-max-lcd-display-original-qualitat-344273p.html,YES
meintrendyhandy.de,Germany,iphone x,original,31.8,EUR,26.72,stripped 19% VAT,YES,https://www.meintrendyhandy.de/shop/iphone-x-lcd-display-original-qualitat-237079p.html,YES
meintrendyhandy.de,Germany,iphone xr,original,63.7,EUR,53.53,stripped 19% VAT,YES,https://www.meintrendyhandy.de/shop/old-iphone-xr-lcd-display-original-qualitat-350148p.html,YES
mobifixbg.com,Bulgaria,iphone 11,original,23.75,BGN,23.75,VAT basis UNKNOWN — shown as listed,no,https://mobifixbg.com/product/displey-za-iphone-11-originalen-s-reciklirano-staklo,YES
mobifixbg.com,Bulgaria,iphone 11,original,51.13,BGN,51.13,VAT basis UNKNOWN — shown as listed,no,https://mobifixbg.com/product/displey-za-iphone-11-originalen,no
mobifixbg.com,Bulgaria,iphone xr,original,22.5,BGN,22.5,VAT basis UNKNOWN — shown as listed,no,https://mobifixbg.com/product/displey-za-iphone-xroriginalen-s-reciklirano-staklo,YES
mobiiliabi.ee,Estonia,iPhone 15 Pro Max,original,288.99,EUR,288.99,VAT basis UNKNOWN — shown as listed,YES,https://mobiiliabi.ee/toode/lcd-screen-for-iphone-15-pro-max-with-touch-screen-original-pairable-used-grade-a/,YES
mobilebitz.co.uk,UK,iphone 13,refurb,299.0,GBP,299.0,already ex-VAT,no,https://www.mobilebitz.co.uk/,YES
mobilebitz.co.uk,UK,iphone 13 mini,refurb,310.0,GBP,310.0,already ex-VAT,no,https://www.mobilebitz.co.uk/,YES
mobilebitz.co.uk,UK,iphone 13 pro,refurb,399.0,GBP,399.0,already ex-VAT,no,https://www.mobilebitz.co.uk/,YES
mobilebitz.co.uk,UK,iphone 13 pro max,refurb,329.0,GBP,329.0,already ex-VAT,no,https://www.mobilebitz.co.uk/,YES
mobilebitz.co.uk,UK,iphone 14 plus,refurb,465.0,GBP,465.0,already ex-VAT,no,https://www.mobilebitz.co.uk/,YES
mobilebitz.co.uk,UK,iphone 14 pro max,refurb,519.0,GBP,519.0,already ex-VAT,no,https://www.mobilebitz.co.uk/,YES
mobilemonsters.ee,Estonia,iphone 12,glass-changed,66.1,EUR,66.1,VAT basis UNKNOWN — shown as listed,YES,https://mobilemonsters.ee/iphone-ekraani-vahetus.html,YES
mobilemonsters.ee,Estonia,iphone 12 pro,glass-changed,66.1,EUR,66.1,VAT basis UNKNOWN — shown as listed,YES,https://mobilemonsters.ee/iphone-ekraani-vahetus.html,YES
mobilemonsters.ee,Estonia,iphone 13,glass-changed,63.2,EUR,63.2,VAT basis UNKNOWN — shown as listed,YES,https://mobilemonsters.ee/iphone-ekraani-vahetus.html,YES
mobilemonsters.ee,Estonia,iphone 13 pro max,glass-changed,91.0,EUR,91.0,VAT basis UNKNOWN — shown as listed,YES,https://mobilemonsters.ee/iphone-ekraani-vahetus.html,YES
mobilemonsters.ee,Estonia,iphone 14 pro,glass-changed,70.2,EUR,70.2,VAT basis UNKNOWN — shown as listed,YES,https://mobilemonsters.ee/iphone-ekraani-vahetus.html,YES
mobilemonsters.ee,Estonia,iphone 14 pro max,glass-changed,76.5,EUR,76.5,VAT basis UNKNOWN — shown as listed,YES,https://mobilemonsters.ee/iphone-ekraani-vahetus.html,YES
mobilemonsters.ee,Estonia,iphone 15 plus,glass-changed,94.9,EUR,94.9,VAT basis UNKNOWN — shown as listed,YES,https://mobilemonsters.ee/iphone-ekraani-vahetus.html,YES
mobilemonsters.ee,Estonia,iphone 15 pro max,glass-changed,89.9,EUR,89.9,VAT basis UNKNOWN — shown as listed,YES,https://mobilemonsters.ee/iphone-ekraani-vahetus.html,YES
mobilemonsters.ee,Estonia,iphone 16,glass-changed,93.5,EUR,93.5,VAT basis UNKNOWN — shown as listed,YES,https://mobilemonsters.ee/iphone-ekraani-vahetus.html,YES
mobilemonsters.ee,Estonia,iphone 16 plus,glass-changed,205.9,EUR,205.9,VAT basis UNKNOWN — shown as listed,YES,https://mobilemonsters.ee/iphone-ekraani-vahetus.html,YES
mobilemonsters.ee,Estonia,iphone 16 pro,glass-changed,121.4,EUR,121.4,VAT basis UNKNOWN — shown as listed,YES,https://mobilemonsters.ee/iphone-ekraani-vahetus.html,YES
mobilemonsters.ee,Estonia,iphone 16 pro max,glass-changed,121.3,EUR,121.3,VAT basis UNKNOWN — shown as listed,YES,https://mobilemonsters.ee/iphone-ekraani-vahetus.html,YES
mobileparts.ch,Switzerland,iphone 11,pulled,41.4,CHF,41.4,already ex-VAT,YES,https://www.mobileparts.ch/GOGX-PULL-fuer-iPhone-11-C11-F7C,YES
mobileparts.ch,Switzerland,iphone 14 pro,pulled,210.2,CHF,210.2,already ex-VAT,YES,https://www.mobileparts.ch/GOGX-PULL-mit-Sensorik-fuer-iPhone-14-Pro,YES
