Site,Country,Type,Model,Category,List,Login,Price,Currency,URL
fonix.at,Austria,shop,iPhone 14 Pro,pulled,A,YES,139.9,EUR,https://fonix.at/products/lcd-display-fuer-iphone-14-pro-neu-pulled-ori-qualitaet?_pos=5&_sid=3e7624f42&_ss=r
mobilestar.at,Austria,shop,iPhone 12 Pro Max,aftermarket-lcd,aftermarket,no,42.9,EUR,https://www.mobilestar.at/lcd-display-touchscreen-fuer-iphone-12-pro-max-schwarz-ic-removable-60hz.html
fonix.at,Austria,shop,iPhone 15,refurb,A,YES,149.9,EUR,https://fonix.at/products/lcd-display-fuer-iphone-15-refurbished-ori-qualitaet?_pos=3&_sid=3e7624f42&_ss=r
fonix.at,Austria,shop,iPhone XS Max,refurb,A,YES,44.9,EUR,https://fonix.at/products/iphone-xs-max-lcd-display-refurbished-schwarz?_pos=4&_sid=3e7624f42&_ss=r
mobilestar.at,Austria,shop,iPhone 12 / 12 Pro,aftermarket-soft-oled,aftermarket,no,79.9,EUR,https://www.mobilestar.at/lcd-display-soft-oled-touchscreen-fuer-iphone-12-12-pro-schwarz.html
mobilestar.at,Austria,shop,iPhone 13,aftermarket-oled,aftermarket,no,59.9,EUR,https://www.mobilestar.at/display-touchscreen-soft-oled-kompatibel-mit-apple-iphone-13-run-diagnostics-schwarz.html
mobilestar.at,Austria,shop,iPhone X,aftermarket-lcd,aftermarket,no,24.9,EUR,https://www.mobilestar.at/lcd-display-touchscreen-fuer-iphone-x-schwarz-in-cell.html
repairpartsusa.com,Austria,shop,iPhone XR,aftermarket-lcd,aftermarket,no,15.19,USD,https://repairpartsusa.com/products/iphone-xr-grade-a-black-screen-replacement
phonepartsbg.com,Bulgaria,shop,iPhone 11,aftermarket-lcd,aftermarket,YES,30,BGN,https://www.phonepartsbg.com/index.php?route=product/product&product_id=1542
repairpartsusa.com,Austria,shop,iPhone 14 Pro Max,aftermarket-soft-oled,aftermarket,no,79.99,USD,https://repairpartsusa.com/products/iphone-14-pro-max-premium-soft-oled-and-digitizer-glass-screen-replacement
repairpartsusa.com,Austria,shop,iPhone 13,aftermarket-incell,aftermarket,no,21.59,USD,https://repairpartsusa.com/products/iphone-13-grade-a-incell-lcd-and-digitizer-glass-screen-replacement-with-back-plate
onlinemobileparts.com.au,Australia,shop,iphone 15 pro max,aftermarket-soft-oled,aftermarket,no,164.0,AUD,https://www.onlinemobileparts.com.au/iphone-15-pro-max-soft-oled-screen-replacements
gsmparts.bg,Bulgaria,shop,iPhone 15 Pro Max,aftermarket-incell,aftermarket,no,25,EUR,https://www.gsmparts.bg/дисплей-тъч-скрийн-за-iphone-15-pro-max-gx-yk-incell-hd
isn-parts.com,Bulgaria,shop,iPhone 12,aftermarket-lcd,aftermarket,no,24.99,EUR,https://isn-parts.com/produkt/iphone-12-lcd-displei
gsmparts.bg,Bulgaria,shop,iPhone 15 Pro,aftermarket-incell,aftermarket,no,24,EUR,https://www.gsmparts.bg/дисплей-тъч-скрийн-за-iphone-15-pro-gx-yk-incell-hd
isn-parts.com,Bulgaria,shop,iPhone 13 Pro Max,aftermarket-oled,aftermarket,no,70,EUR,https://isn-parts.com/produkt/iphone-13-pro-max-oled-displei
cellphonepartscanada.com,Bulgaria,shop,iPhone 17,aftermarket-incell,aftermarket,no,109.99,CAD,/products/iphone-17-high-quality-incell-screen-120hz?variant=44049049190443
gsmparts.bg,Bulgaria,shop,iPhone 15,aftermarket-incell,aftermarket,no,22,EUR,https://www.gsmparts.bg/дисплей-тъч-скрийн-за-iphone-15-gx-yk-incell-hd
isn-parts.com,Bulgaria,shop,iPhone 13 Pro,aftermarket-oled,aftermarket,no,65,EUR,https://isn-parts.com/produkt/iphone-13-pro-oled-displei
gsmparts.bg,Bulgaria,shop,iPhone 11,aftermarket-incell,aftermarket,no,19,EUR,https://www.gsmparts.bg/дисплей-тъч-скрийн-за-iphone-11-jk-incell
isn-parts.com,Bulgaria,shop,iPhone 12,aftermarket-oled,aftermarket,no,44,EUR,https://isn-parts.com/produkt/iphone-12-oled-displei
phonepartsbg.com,Bulgaria,shop,iPhone 14 Pro,aftermarket-soft-oled,aftermarket,YES,195,BGN,https://www.phonepartsbg.com/index.php?route=product/product&product_id=1872
repairpartsusa.com,Austria,shop,iPhone 11,aftermarket-incell,aftermarket,no,17.59,USD,https://repairpartsusa.com/products/iphone-11-premium-screen
isn-parts.com,Bulgaria,shop,iPhone 11 Pro,aftermarket-lcd,aftermarket,no,21.99,EUR,https://isn-parts.com/produkt/iphone-11-pro-displei-lcd
isn-parts.com,Bulgaria,shop,iPhone 12,original,A,no,70,EUR,https://isn-parts.com/produkt/iphone-12-originalen-displei
phonepartsbg.com,Bulgaria,shop,iPhone XR,aftermarket-gx,aftermarket,YES,35,BGN,https://www.phonepartsbg.com/index.php?route=product/product&product_id=1768
isn-parts.com,Bulgaria,shop,iPhone 11,aftermarket-lcd,aftermarket,no,19.99,EUR,https://isn-parts.com/produkt/iphone-11-displei-lcd
mobifixbg.com,Bulgaria,shop,iPhone 15,aftermarket-oled,aftermarket,no,61.11,EUR,https://mobifixbg.com/product/displey-za-iphone-15g-2023-gx-oled
ab-mobiteli.com,Croatia,shop,iPhone X,refurb,A,no,120,EUR,https://ab-mobiteli.com/products/apple-iphone-x-lcd-touch-repariran-original
phonepartsbg.com,Bulgaria,shop,iPhone X,aftermarket-lcd,aftermarket,YES,30,BGN,https://www.phonepartsbg.com/index.php?route=product/product&product_id=1543
phonepartsbg.com,Bulgaria,shop,iPhone 11 Pro,aftermarket-lcd,aftermarket,YES,45,BGN,https://www.phonepartsbg.com/index.php?route=product/product&product_id=1491
ab-mobiteli.com,Croatia,shop,iPhone 14 Plus,original,A,no,250,EUR,https://ab-mobiteli.com/products/lcd-original-apple-iphone-14-plus
ab-mobiteli.com,Croatia,shop,iPhone 15 Pro,aftermarket-lcd,aftermarket,no,399,EUR,https://ab-mobiteli.com/products/lcd-touch-okvir-apple-iphone-15-pro
ab-mobiteli.com,Croatia,shop,iPhone 16 Pro Max,aftermarket-lcd,aftermarket,no,590,EUR,https://ab-mobiteli.com/products/lcd-touchscreen-orig-apple-iphone-16-pro-max
mobifixbg.com,Bulgaria,shop,iPhone XS,aftermarket-incell,aftermarket,no,17.45,EUR,https://mobifixbg.com/product/displey-za-iphone-xs-2018-jk-incell
mobifixbg.com,Bulgaria,shop,iPhone 11 Pro,aftermarket-incell,aftermarket,no,20,EUR,https://mobifixbg.com/product/displey-za-iphone-11g-pro-2019-jk-incell
alphamobile.eu,Bulgaria,shop,iPhone 16 Pro,aftermarket-incell,aftermarket,no,43,EUR,http://www.alphamobile.eu/iphone-16-pro-incell-display-jh-hdplus
alphamobile.eu,Bulgaria,shop,iPhone 16 Pro,aftermarket-gx,aftermarket,no,79,EUR,http://www.alphamobile.eu/iphone-16-pro-oled-display-gx
ab-mobiteli.com,Croatia,shop,iPhone XS,aftermarket-oled,aftermarket,no,120,EUR,https://ab-mobiteli.com/products/lcd-touch-apple-iphone-xs-oled-nov
yodoit.com,Croatia,shop,iPhone 11,aftermarket-lcd,aftermarket,no,19.99,EUR,https://www.yodoit.com/products/for-iphone-11-screen-replacement-lcd-display-assembly
alphamobile.eu,Bulgaria,shop,iPhone 16 Pro Max,aftermarket-gx,aftermarket,no,89,EUR,http://www.alphamobile.eu/iphone-16-pro-max-oled-display-gx
yodoit.com,Croatia,shop,iPhone XS,aftermarket-lcd,aftermarket,no,19.99,EUR,https://www.yodoit.com/products/for-iphone-xs-screen-replacement-lcd-display-assembly
alphamobile.eu,Bulgaria,shop,iPhone 16,aftermarket-incell,aftermarket,no,78,EUR,http://www.alphamobile.eu/iphone-16-lcd-display-zy-hd-plus
yodoit.com,Croatia,shop,iPhone X,aftermarket-lcd,aftermarket,no,19.99,EUR,https://www.yodoit.com/products/for-iphone-x-screen-replacement-lcd-display-assembly
yodoit.com,Croatia,shop,iPhone XR,aftermarket-lcd,aftermarket,no,19.99,EUR,https://www.yodoit.com/products/for-iphone-xr-screen-replacement-lcd-display-assembly
alphamobile.eu,Bulgaria,shop,iPhone 16 Pro Max,aftermarket-incell,aftermarket,no,44,EUR,http://www.alphamobile.eu/iphone-16-pro-max-incell-display-jh-hdplus
alphamobile.eu,Bulgaria,shop,iPhone 16 Pro,aftermarket-incell,aftermarket,no,152.88,EUR,http://www.alphamobile.eu/iphone-16-pro-lcd-display-zy-hd-plus
dargilita.lt,Lithuania,shop,iphone 12 pro max,aftermarket-incell,aftermarket,no,53.3,EUR,https://dargilita.lt/apple-iphone-telefonu-ekranai//131921-apple-iphone-12-pro-max-ekranas-premium-incell.html
yodoit.com,Croatia,shop,iPhone XS Max,aftermarket-lcd,aftermarket,no,27.99,EUR,https://www.yodoit.com/products/for-iphone-xs-max-screen-replacement-lcd-display-assembly
iswap.cz,Czechia,shop,iPhone 12 Pro Max,aftermarket-oled,aftermarket,YES,1790,CZK,https://www.iswap.cz/iphone-12-pro-max/oled-displej-premium-iphone-12-pro-max/
phonepartsrus.com,Czechia,shop,iPhone 13,aftermarket-oled,aftermarket,no,38,USD,https://phonepartsrus.com/products/iphone-13-premium-lcd-assembly-soft
cellparts.cz,Czechia,shop,iPhone 13,aftermarket-tft,aftermarket,YES,749,CZK,https://www.cellparts.cz/apple-iphone-13-lcd-displej-dotyk-tft/
iswap.cz,Czechia,shop,iPhone 17 Pro,aftermarket-lcd,aftermarket,YES,1890,CZK,https://www.iswap.cz/iphone-17pro/lcd-displej-basic-iphone-17-pro/
phonepartsrus.com,Czechia,shop,iPhone 11,fog,B,no,23,USD,https://phonepartsrus.com/products/copy-of-iphone-11-lcd-fog
lemes.cz,Czechia,shop,iPhone 16 Pro,aftermarket-tft,aftermarket,YES,1459,CZK,https://www.lemes.cz/apple-iphone-16-pro-displej-dotykova-plocha-cerna-tft/
phonepartsrus.com,Czechia,shop,iPhone 14,aftermarket-incell,aftermarket,no,17,USD,https://phonepartsrus.com/products/iphone-14-lcd-premium-incell-cof-copy
ptmobil.cz,Czechia,shop,iPhone 11,aftermarket-lcd,aftermarket,YES,519,CZK,https://www.ptmobil.cz/17956-lcd-displej-apple-iphone-11-vcetne-dotykoveho-skla-cerny-tactical-true-color.html
servisnidily.cz,Czechia,shop,iPhone 11,aftermarket-incell,aftermarket,YES,556,CZK,https://www.servisnidily.cz/Servisni-dily/LCD-displej-iPhone-11-REPART-In-cell
mobilnidily.cz,Czechia,shop,iPhone 13,aftermarket-soft-oled,aftermarket,YES,1689,CZK,https://www.mobilnidily.cz/lcd-displej-pro-apple-iphone-13--soft-oled/
phonepartsrus.com,Czechia,shop,iPhone 14 Pro Max,unknown,aftermarket,no,36.5,USD,https://phonepartsrus.com/products/iphone-14-pro-max-screen-replacement-incell-plus-80-hz-copy
phonepartsrus.com,Czechia,shop,iPhone 15,unknown,aftermarket,no,50,USD,https://phonepartsrus.com/products/iphone-15-screen-replacement-soft
ieasyservice.fi,Finland,shop,iPhone X,aftermarket-incell,aftermarket,no,29.9,EUR,https://www.ieasyservice.fi/product/177/iphone-premium-incell-lcd-naytto?variation_id=227
vsekmobilu.cz,Czechia,shop,iPhone 12 / 12 Pro,unknown,aftermarket,YES,516,CZK,https://www.vsekmobilu.cz/nahradni-dily-apple/displej-pro-apple-iphone-12-12-pro-s-dotykovou-obrazovkou-cerny--zy-hd/
phonepartsrus.com,Czechia,shop,iPhone 16,aftermarket-soft-oled,aftermarket,no,49,USD,https://phonepartsrus.com/products/iphone-16-plus-lcd-incell-cof-screen-copy-1
ieasyservice.fi,Finland,shop,iPhone XS,aftermarket-incell,aftermarket,no,29.99,EUR,https://www.ieasyservice.fi/product/177/iphone-premium-incell-lcd-naytto?variation_id=228
ieasyservice.fi,Finland,shop,iPhone XS Max,aftermarket-incell,aftermarket,no,24.9,EUR,https://www.ieasyservice.fi/product/177/iphone-premium-incell-lcd-naytto?variation_id=248
ieasyservice.fi,Finland,shop,iPhone 11 Pro,aftermarket-incell,aftermarket,no,29.9,EUR,https://www.ieasyservice.fi/product/177/iphone-premium-incell-lcd-naytto?variation_id=247
ieasyservice.fi,Finland,shop,iPhone 11 Pro Max,aftermarket-incell,aftermarket,no,29.9,EUR,https://www.ieasyservice.fi/product/177/iphone-premium-incell-lcd-naytto?variation_id=230
bokmanev.com,Denmark,shop,iPhone X,aftermarket-oled,aftermarket,no,59.99,EUR,https://www.bokmanev.com/products/bokman-for-iphone-x-black-oled-screen-replacement-parts-display-assembly?_pos=2&_sid=71bd2e7ea&_ss=r
bokmanev.com,Denmark,shop,iPhone X,aftermarket-lcd,aftermarket,no,19.99,EUR,https://www.bokmanev.com/products/bokman-for-iphone-x-lcd-black-screen-replacement-parts-display-assembly-front-panel?_pos=5&_sid=71bd2e7ea&_ss=r
sparepart.dk,Denmark,shop,iPhone 11,aftermarket-incell,aftermarket,YES,169,DKK,https://sparepart.dk/iphone-11-reservedele-101948/iphone-11-skaerm-incell-lcd-jk-high-quality-p18774
bokmanev.com,Denmark,shop,iPhone 12/12 Pro,aftermarket-lcd,aftermarket,no,29.99,EUR,https://www.bokmanev.com/products/bokman-for-iphone-12-12-pro-black-lcd-screen-replacement-parts-display-assembly-front-panel?_pos=21&_sid=71bd2e7ea&_ss=r
mobiiliabi.ee,Estonia,shop,iPhone 12 mini,aftermarket-incell,aftermarket,YES,52.99,EUR,https://mobiiliabi.ee/toode/lcd-screen-for-iphone-12-mini-with-touch-screen-incell-self-diagnosable/
ipfix.dk,Denmark,shop,iPhone 16 Pro,original,A,YES,2799,DKK,https://ipfix.dk/product/iphone-16-pro-skaerm-glas-oled-original-oled/
bokmanev.com,Denmark,shop,iPhone 11,aftermarket-lcd,aftermarket,no,19.99,EUR,https://www.bokmanev.com/products/bokman-for-iphone-11-black-lcd-screen-replacement-parts-display-assembly-front-panel?_pos=4&_sid=71bd2e7ea&_ss=r
sparepart.dk,Denmark,shop,iPhone 12 / 12 Pro,aftermarket-incell,aftermarket,YES,199,DKK,https://sparepart.dk/iphone-skaerme-102381/iphone-12-12-pro-skaerm-incell-lcd-jk-high-quality-p18120
sparepart.dk,Denmark,shop,iPhone 13,aftermarket-incell,aftermarket,YES,199,DKK,https://sparepart.dk/iphone-13-skaerme-102877/iphone-13-skaerm-incell-lcd-jk-high-quality-p19489
ipfix.dk,Denmark,shop,iPhone 16e,original,A,YES,999,DKK,https://ipfix.dk/product/iphone-16e-skaerm-glaoled-original-oled/
mobiiliabi.ee,Estonia,shop,iPhone 15 Pro Max,original,A,YES,288.99,EUR,https://mobiiliabi.ee/toode/lcd-screen-for-iphone-15-pro-max-with-touch-screen-original-pairable-used-grade-a/
ipfix.dk,Denmark,shop,iPhone 15 Plus,original,A,YES,1999,DKK,https://ipfix.dk/product/iphone-15_plus-skaerm-glas-oled-original-oled/
mobiiliabi.ee,Estonia,shop,iPhone 14,aftermarket-incell,aftermarket,YES,41.99,EUR,https://mobiiliabi.ee/toode/lcd-screen-for-iphone-14-with-touch-screen-incell-self-diagnosable/
ipfix.dk,Denmark,shop,iPhone 15 Pro,original,A,YES,1999,DKK,https://ipfix.dk/product/iphone-15skaerm-glas-oled-original-oled/
serviphone.net,Spain,shop,iphone 11,aftermarket-incell,aftermarket,no,20.26,EUR,https://mobilex.es/es/1740-pantalla-iphone-11-placa-metalica-preinstalada-incell-standard-3401126445060.html
phonefix.fi,Finland,shop,iPhone 14,aftermarket-soft-oled,aftermarket,no,74.9,EUR,https://phonefix.fi/product/1369/iphone-14-naytto-soft-oled
phonefix.fi,Finland,shop,iPhone 16e,aftermarket-soft-oled,aftermarket,no,69.9,EUR,https://phonefix.fi/product/1608/iphone-16e-naytto-soft-oled
phonefix.fi,Finland,shop,iPhone 15 Plus,aftermarket-soft-oled,aftermarket,no,69.9,EUR,https://phonefix.fi/product/1703/iphone-15-plus-naytto-soft-oled
phonefix.fi,Finland,shop,iPhone 16e,aftermarket-incell,aftermarket,no,44.9,EUR,https://phonefix.fi/product/1607/iphone-16e-naytto-in-cell-lcd
da-pieces.com,France,shop,iPhone XS,aftermarket-oled,aftermarket,no,29.9,EUR,https://da-pieces.com/products/ecran-iphone-xs-oled?_pos=3&_sid=c78f624bf&_ss=r
ipfix.dk,Denmark,shop,iPhone 17,original,A,YES,2700,DKK,https://ipfix.dk/product/iphone-17-skaerm-glas-oled-original-oled/
da-pieces.com,France,shop,iPhone 16 Plus,unknown,aftermarket,no,59.9,EUR,https://da-pieces.com/products/ecran-iphone-16-plus?_pos=7&_sid=c78f624bf&_ss=r
ilevante.fr,France,shop,iPhone 11,unknown,aftermarket,no,26.5,EUR,https://www.ilevante.fr/Ecran-complet-pour-iphone-11-p-20385.html
da-pieces.com,France,shop,iPhone XS Max,aftermarket-oled,aftermarket,no,27.19,EUR,https://da-pieces.com/products/ecran-iphone-xs-max-oled?_pos=1&_sid=c78f624bf&_ss=r
da-pieces.com,France,shop,iPhone 15,unknown,aftermarket,no,31.9,EUR,https://da-pieces.com/products/ecran-iphone-15-rj-full-hd?_pos=10&_sid=c78f624bf&_ss=r
ilevante.fr,France,shop,iPhone 12,aftermarket-oled,aftermarket,no,30.9,EUR,https://www.ilevante.fr/Ecran-complet-pour-iphone-12-oled-p-20534.html
da-pieces.com,France,shop,iPhone 11 Pro Max,aftermarket-hard-oled,aftermarket,no,67.95,EUR,https://da-pieces.com/products/ecran-iphone-11-pro-max-gx-hard-oled?_pos=4&_sid=c78f624bf&_ss=r
24hshop.fr,France,shop,iPhone XS,original,A,no,55.98,EUR,https://24hshop.fr/vitre-tactile-ecran-sur-chassis-complet-assemble-iphone-xs-verre-multi-touch-soft-oled-apple-original-3d-touch-kit-remplacement-2669.html
ilevante.fr,France,shop,iPhone 11,unknown,aftermarket,no,15.53,EUR,https://www.ilevante.fr/Ecran-pour-iphone-11-compatible-p-20579.html
ilevante.fr,France,shop,iPhone 13,aftermarket-oled,aftermarket,no,36.9,EUR,https://www.ilevante.fr/Ecran-complet-pour-iphone-13-oled-p-20583.html
ilevante.fr,France,shop,iPhone 13 Pro,unknown,aftermarket,no,22.99,EUR,https://www.ilevante.fr/Ecran-complet-pour-iphone-13-pro-p-20553.html
ilevante.fr,France,shop,iPhone 15 Pro,aftermarket-oled,aftermarket,no,47.9,EUR,https://www.ilevante.fr/Ecran-complet-oled-pour-iphone-15-pro-p-21536.html
da-pieces.com,France,shop,iPhone 11 Pro,aftermarket-incell,aftermarket,no,15.49,EUR,https://da-pieces.com/products/ecran-iphone-11-pro-incell-st-1?_pos=8&_sid=c78f624bf&_ss=r
horepa.fr,France,shop,iPhone 13,aftermarket-soft-oled,aftermarket,no,58.896001,EUR,https://horepa.fr/fr/ecran-iphone-13-soft-oled.html
24hshop.fr,France,shop,iPhone XS,original,A,no,55.98,EUR,https://24hshop.fr/vitre-tactile-multi-touch-soft-oled-iphone-xs-apple-a2098-original-touch-remplacement-ecran-verre-sur-chassis-complet-assemble-2710.html
horepa.fr,France,shop,iPhone 15,aftermarket-soft-oled,aftermarket,no,69.900001,EUR,https://horepa.fr/fr/ecran-iphone-15-soft-oled.html
24hshop.fr,France,shop,iPhone XS,aftermarket-incell,aftermarket,no,29.5,EUR,https://24hshop.fr/ecran-lcd-sur-chassis-verre-multi-touch-incell-apple-iphone-xs-premium-smartphone-3d-touch-remplacement-cristaux-liquides-hdr-2474.html
horepa.fr,France,shop,iPhone 15,aftermarket-incell,aftermarket,no,29.916001,EUR,https://horepa.fr/fr/ecran-iphone-15-incell-standard.html
horepa.fr,France,shop,iPhone 14,aftermarket-soft-oled,aftermarket,no,49.896001,EUR,https://horepa.fr/fr/ecran-iphone-14-soft-oled.html
24hshop.fr,France,shop,iPhone XR,aftermarket-incell,aftermarket,no,68.98,EUR,https://24hshop.fr/lcd-iphone-xr-a1984-ecran-incell-apple-premium-super-retina-61-pouces-vitre-smartphone-affichage-true-tone-cristaux-liquides-2381.html
piecegsm.com,France,shop,iPhone 14 Plus,unknown,aftermarket,no,35,EUR,https://piecegsm.com/accueil/3700-ecran-complet-pour-iphone-14-plus-jk.html
horepa.fr,France,shop,iPhone 15,aftermarket-incell,aftermarket,no,32.904001,EUR,https://horepa.fr/fr/ecran-iphone-15-incell.html
horepa.fr,France,shop,iPhone 15,refurb,A,no,139.896001,EUR,https://horepa.fr/fr/ecran-iphone-15-oem-refurb.html
piecegsm.com,France,shop,iPhone 15 Pro,unknown,aftermarket,no,50,EUR,https://piecegsm.com/iphone-15-pro/3702-ecran-complet-de-iphone-15-pro-jk.html
piecegsm.com,France,shop,iPhone 13 Pro,aftermarket-soft-oled,aftermarket,no,60,EUR,https://piecegsm.com/iphone-13-pro/5110-ecran-complet-iphone-13-pro-120-hz-soft-oled-bolt.html
reflexmagasin.com,France,shop,iPhone 17 Pro,aftermarket-incell,aftermarket,no,75,EUR,https://reflexmagasin.com/products/ecran-iphone-17-pro-lcd-incell-120hz?variant=55227746713934
piecegsm.com,France,shop,iPhone 15,unknown,aftermarket,no,35,EUR,https://piecegsm.com/accueil/3701-ecran-complet-iphone-15-jk.html
piecegsm.com,France,shop,iPhone 14,unknown,aftermarket,no,30,EUR,https://piecegsm.com/accueil/3697-ecran-complet-pour-iphone-14-jk.html
lcd-phone.com,France,shop,iPhone XR,unknown,aftermarket,YES,14,EUR,https://lcd-phone.com/en/-repair-parts/11739-ecran-iphone-xr-in-cell-jk-8771621675435.html
piecegsm.com,France,shop,iPhone 12,unknown,aftermarket,no,25,EUR,https://piecegsm.com/iphone-12/3544-ecran-pour-iphone-12-12-pro-jk-qualite-hd.html
horepa.fr,France,shop,iphone 14,refurb,A,no,79.896001,EUR,https://horepa.fr/fr/ecran-iphone-14-oem-refurb.html
piecegsm.com,France,shop,iPhone 13,unknown,aftermarket,no,30,EUR,https://piecegsm.com/iphone-13/3545-ecran-pour-iphone-13-jk-qualite-hd.html
gjirafa50.com,Kosovo,shop,iphone 15 pro max,unknown,aftermarket,no,9.5,,https://gjirafa50.com/mbrojtes-ekrani-eye-care-protector-per-iphone-15-pro-max-xham-i-temperuar-9h-reduktim-i-drites-blu-transparent
reparation-iphone.com,France,shop,iPhone 14 Pro Max,aftermarket-lcd,aftermarket,no,69.9,EUR,https://www.reparation-iphone.com/accueil/2384-ecran-iphone-14-pro-max-complet-vitre-tactile-lcd-compatible.html
parts4phone.com,France,shop,iPhone X,unknown,aftermarket,YES,69.95,CHF,https://parts4phone.com/fr/x-a1901/2032-iphone-x-a1901-ecran-noir.html
lcd-phone.com,France,shop,iPhone 13,unknown,aftermarket,YES,19,EUR,https://lcd-phone.com/en/-repair-parts/15211-screen-iphone-13-ltps-jk-support-ic-change-fhd1080p-8771621675510.html
handyschmiede.de,Germany,shop,iPhone 15,aftermarket-soft-oled,aftermarket,no,62.64,EUR,https://handyschmiede.de/products/lcd-touch-fur-a3090-apple-iphone-15-soft-oled-black?_pos=2&_sid=5ef32a854&_ss=r
handyschmiede.de,Germany,shop,iPhone 14 Pro Max,aftermarket-soft-oled,aftermarket,no,101.51,EUR,https://handyschmiede.de/products/lcd-touch-fur-a2894-apple-iphone-14-pro-max-soft-oled-black?_pos=5&_sid=5ef32a854&_ss=r
reparation-iphone.com,France,shop,iPhone 14 Pro Max,aftermarket-oled,aftermarket,no,119.9,EUR,https://www.reparation-iphone.com/accueil/2383-ecran-iphone-14-pro-max-complet-vitre-tactile-lcd-retina-oled.html
reparation-iphone.com,France,shop,iPhone 14 Pro Max,original,A,no,329.9,EUR,https://www.reparation-iphone.com/accueil/2381-ecran-apple-iphone-14-pro-max-complet-vitre-tactile-lcd-retina-original.html
handyschmiede.de,Germany,shop,iPhone 12 / 12 Pro,aftermarket-soft-oled,aftermarket,no,56.59,EUR,https://handyschmiede.de/products/lcd-touch-fur-a2403-a2407-apple-iphone-12-12-pro-soft-oled-black?_pos=4&_sid=5ef32a854&_ss=r
parts4repair.de,Germany,shop,iPhone XS Max,refurb,A,no,249.99,EUR,https://parts4repair.de/iphone-xs-max-display-refurbished
handyschmiede.de,Germany,shop,iPhone 14 Plus,aftermarket-soft-oled,aftermarket,no,69,EUR,https://handyschmiede.de/products/lcd-touch-fur-a2886-apple-iphone-14-plus-soft-oled-black?_pos=8&_sid=5ef32a854&_ss=r
handyschmiede.de,Germany,shop,iPhone 14 Pro,aftermarket-soft-oled,aftermarket,no,166.88,EUR,https://handyschmiede.de/products/lcd-touch-jcid-fur-a2890-apple-iphone-14-pro-soft-oled-black?_pos=9&_sid=5ef32a854&_ss=r
phf-shop.com,Germany,shop,iPhone X,fog,B,no,27.25,EUR,https://phf-shop.com/apple/iphone-x/ersatzteile/3654/oled-display-einheit-fuer-iphone-x-originalqualitaet-fog-neu
phf-shop.com,Germany,shop,iPhone XS,fog,B,no,23.68,EUR,https://phf-shop.com/apple/iphone-xs/ersatzteile/4257/oled-display-einheit-fuer-iphone-xs-originalqualitaet-fog-black-neu
parts4repair.de,Germany,shop,iPhone XS,unknown,aftermarket,no,109.99,EUR,https://parts4repair.de/iphone-xs-display
iphoneersatzteileshop.de,Germany,shop,iPhone 16 Pro Max,aftermarket-oled,aftermarket,no,139.9,EUR,https://www.iphoneersatzteileshop.de/iPhone-16-Pro-Max-OLED-Display-Reparaturset
compuparts.ie,Ireland,shop,iPhone 13,aftermarket-hard-oled,aftermarket,no,69.95,EUR,https://compuparts.ie/product/iphone-13-lcd-display-screen-touch-digitizer-hard-oled/
handyschmiede.de,Germany,shop,iPhone 13 Pro,aftermarket-soft-oled,aftermarket,no,87.68,EUR,https://handyschmiede.de/products/lcd-touch-jcid-fur-a2638-apple-iphone-13-pro-soft-oled-black?_pos=6&_sid=5ef32a854&_ss=r
touchandscreen.de,Germany,shop,iPhone 11,refurb,A,YES,30.95,EUR,https://www.touchandscreen.de/Display-refurbished-inkl-Touchscreen-schwarz-black-passend-fuer-iPhone-11
world-itech.com,France,shop,iPhone 15 Plus,original,A,no,379,EUR,https://www.world-itech.com/gb/iphone-15-plus/4071-iphone-15-plus-screen-original-oledapples-tools-included.html
world-itech.com,France,shop,iPhone 11,refurb,A,no,69.9,EUR,https://www.world-itech.com/gb/iphone-11/1904-iphone-11-screen-refurbished-originapples-tools-included.html
amdetech.gr,Greece,shop,iPhone 14 Plus,pulled,A,no,159.97,EUR,https://www.amdetech.gr/apple-antallaktika/iphone-antallaktika-el/pulled-gnisio-antallaktiko-gia-iphone-14-plus-oled-othoni-and-afis-touch-screen-digitizer-antallaktiko-kainoyrgio/
touchandscreen.de,Germany,shop,iPhone X,aftermarket-oled,aftermarket,YES,69.9,EUR,https://www.touchandscreen.de/OLED-Display-inkl-Touchscreen-passend-fuer-iPhone-X
world-itech.com,France,shop,iPhone 15,original,A,no,249.9,EUR,https://www.world-itech.com/gb/iphone-15/4222-iphone-15-screen-officialapplee-service-pack-free-tools.html
phone-werk.de,Germany,shop,iPhone X,aftermarket-oled,aftermarket,no,119.99,EUR,https://phone-werk.de/produkt/iphone-x-display-touchscreen-komplette-oled-black-2/
world-itech.com,France,shop,iPhone 15 Plus,original,A,no,399.9,EUR,https://www.world-itech.com/gb/iphone-15-plus/4223-iphone-15-plus-screen-officialapplee-service-pack-free-tools.html
amdetech.gr,Greece,shop,iPhone 12 Pro Max,original,A,no,159.97,EUR,https://www.amdetech.gr/apple-antallaktika/iphone-antallaktika-el/pulled-gnisio-antallaktiko-gia-iphone-12-pro-max-oled-display-and-touch-screen-digitizer-assembly-replacement-apple-grade-a/
amdetech.gr,Greece,shop,iPhone 14 Pro Max,original,A,no,259.97,EUR,https://www.amdetech.gr/apple-antallaktika/pulled-genuine-gnisia-iphone-14-pro-max-oled-othoni-lcd-and-afis-touch-screen-digitizer-antallaktiko-grade-a/
